2848.357422, 2859.431152, 2886.821289
2848.353760, 2859.389893, 2886.776367
2848.316162, 2859.356201, 2886.757568
2848.312500, 2859.352539, 2886.768799
2848.304932, 2859.307617, 2886.772461
2848.312500, 2859.292480, 2886.772461
2848.301270, 2859.266357, 2886.798828
2848.267578, 2859.262451, 2886.753662
2848.215088, 2859.266357, 2886.761230
2848.162598, 2859.254883, 2886.761230
2848.177490, 2859.232422, 2886.791260
2848.169922, 2859.247559, 2886.821289
2848.192383, 2859.270020, 2886.843750
2848.192383, 2859.262451, 2886.851318
2848.162598, 2859.270020, 2886.911133
2848.169922, 2859.288818, 2886.885010
2848.143799, 2859.284912, 2886.847412
2848.188721, 2859.273682, 2886.888672
2848.203857, 2859.258789, 2886.892578
2848.233643, 2859.247559, 2886.903809
2848.233643, 2859.270020, 2886.888672
2848.241211, 2859.239990, 2886.885010
2848.222412, 2859.221191, 2886.854980
2848.207520, 2859.202393, 2886.843750
2848.245117, 2859.198730, 2886.783691
2848.237549, 2859.172607, 2886.817383
2848.260010, 2859.179932, 2886.832520
2848.196289, 2859.179932, 2886.821289
2848.169922, 2859.168701, 2886.783691
2848.143799, 2859.135010, 2886.764893
2848.087402, 2859.104980, 2886.753662
2848.046143, 2859.101318, 2886.746338
2848.046143, 2859.108643, 2886.791260
2848.042480, 2859.120117, 2886.840088
2848.053711, 2859.138672, 2886.843750
2848.034912, 2859.157471, 2886.843750
2848.031250, 2859.161133, 2886.821289
2848.042480, 2859.153809, 2886.843750
2848.087402, 2859.161133, 2886.862549
2848.128662, 2859.239990, 2886.899902
2848.155029, 2859.251221, 2886.911133
2848.173828, 2859.266357, 2886.922607
2848.169922, 2859.251221, 2886.892578
2848.173828, 2859.251221, 2886.866211
2848.158691, 2859.247559, 2886.832520
2848.185059, 2859.258789, 2886.828857
2848.196289, 2859.251221, 2886.862549
2848.211182, 2859.254883, 2886.854980
2848.192383, 2859.258789, 2886.854980
2848.155029, 2859.225098, 2886.858643
2848.188721, 2859.213867, 2886.832520
2848.177490, 2859.217529, 2886.832520
2848.207520, 2859.213867, 2886.832520
2848.211182, 2859.198730, 2886.798828
2848.211182, 2859.179932, 2886.813721
2848.211182, 2859.153809, 2886.806152
2848.158691, 2859.195068, 2886.802490
2848.207520, 2859.202393, 2886.798828
2848.181152, 2859.217529, 2886.787598
2848.215088, 2859.232422, 2886.757568
2848.215088, 2859.228760, 2886.772461
2848.203857, 2859.254883, 2886.768799
2848.192383, 2859.266357, 2886.757568
2848.199951, 2859.307617, 2886.776367
2848.218750, 2859.330078, 2886.794922
2848.222412, 2859.344971, 2886.813721
2848.290039, 2859.314941, 2886.824951
2848.241211, 2859.322510, 2886.821289
2848.256348, 2859.311279, 2886.810059
2848.237549, 2859.311279, 2886.813721
2848.177490, 2859.337402, 2886.821289
2848.181152, 2859.318848, 2886.817383
2848.166260, 2859.318848, 2886.851318
2848.151367, 2859.288818, 2886.866211
2848.136230, 2859.288818, 2886.885010
2848.106201, 2859.296143, 2886.866211
2848.094971, 2859.314941, 2886.866211
2848.106201, 2859.326172, 2886.862549
2848.125000, 2859.326172, 2886.873779
2848.132568, 2859.307617, 2886.903809
2848.192383, 2859.307617, 2886.907471
2848.222412, 2859.300049, 2886.896240
2848.256348, 2859.322510, 2886.885010
2848.274902, 2859.330078, 2886.854980
2848.282471, 2859.326172, 2886.847412
2848.304932, 2859.318848, 2886.854980
2848.327393, 2859.281250, 2886.832520
2848.316162, 2859.284912, 2886.806152
2848.334961, 2859.300049, 2886.821289
2848.331299, 2859.318848, 2886.806152
2848.301270, 2859.314941, 2886.802490
2848.301270, 2859.337402, 2886.836182
2848.304932, 2859.330078, 2886.840088
2848.301270, 2859.330078, 2886.847412
2848.274902, 2859.330078, 2886.840088
2848.233643, 2859.300049, 2886.847412
2848.203857, 2859.330078, 2886.862549
2848.233643, 2859.314941, 2886.892578
2848.233643, 2859.314941, 2886.888672
2848.215088, 2859.303711, 2886.896240
2848.263672, 2859.292480, 2886.892578
2848.278809, 2859.284912, 2886.892578
2848.252441, 2859.266357, 2886.881348
2848.245117, 2859.254883, 2886.888672
2848.222412, 2859.247559, 2886.885010
2848.267578, 2859.288818, 2886.907471
2848.282471, 2859.296143, 2886.892578
2848.263672, 2859.292480, 2886.896240
2848.211182, 2859.288818, 2886.922607
2848.233643, 2859.277588, 2886.896240
2848.241211, 2859.288818, 2886.911133
2848.188721, 2859.303711, 2886.907471
2848.188721, 2859.322510, 2886.915039
2848.207520, 2859.322510, 2886.911133
2848.245117, 2859.341309, 2886.899902
2848.237549, 2859.333740, 2886.862549
2848.207520, 2859.303711, 2886.847412
2848.207520, 2859.303711, 2886.866211
2848.271240, 2859.300049, 2886.836182
2848.278809, 2859.307617, 2886.866211
2848.237549, 2859.330078, 2886.847412
2848.274902, 2859.322510, 2886.817383
2848.312500, 2859.337402, 2886.817383
2848.308838, 2859.348633, 2886.854980
2848.312500, 2859.352539, 2886.858643
2848.286133, 2859.348633, 2886.866211
2848.304932, 2859.363770, 2886.866211
2848.312500, 2859.360107, 2886.821289
2848.274902, 2859.333740, 2886.832520
2848.260010, 2859.296143, 2886.832520
2848.260010, 2859.217529, 2886.832520
2848.241211, 2859.217529, 2886.843750
2848.196289, 2859.195068, 2886.851318
2848.192383, 2859.195068, 2886.802490
2848.237549, 2859.176270, 2886.791260
2848.248779, 2859.172607, 2886.794922
2848.233643, 2859.172607, 2886.810059
2848.203857, 2859.183838, 2886.828857
2848.215088, 2859.221191, 2886.810059
2848.211182, 2859.258789, 2886.836182
