2845.237549, 2864.137451, 2887.875000, 2833.125000, 2830.987549
2845.537598, 2863.968750, 2887.837402, 2832.937500, 2830.687500
2845.425049, 2864.012451, 2887.787598, 2832.837402, 2830.675049
2845.406250, 2863.996826, 2887.790527, 2832.862549, 2830.715576
2845.387451, 2863.995117, 2887.770020, 2832.840088, 2830.672607
2845.362549, 2864.031250, 2887.806152, 2832.943848, 2830.706299
2845.414307, 2864.110596, 2887.800049, 2832.996338, 2830.751709
2845.415527, 2864.123535, 2887.800049, 2833.035889, 2830.771973
2845.445801, 2864.154053, 2887.829102, 2833.062500, 2830.779053
2845.473633, 2864.171143, 2887.830078, 2833.072510, 2830.762451
2845.496338, 2864.133789, 2887.818848, 2833.072510, 2830.747559
2845.421143, 2864.156250, 2887.792480, 2833.091309, 2830.784912
2845.398682, 2864.145020, 2887.788818, 2833.121338, 2830.788818
2845.395020, 2864.156250, 2887.773682, 2833.125000, 2830.814941
2845.451172, 2864.197510, 2887.792480, 2833.196289, 2830.871338
2845.477539, 2864.219971, 2887.800049, 2833.181152, 2830.878662
2845.481201, 2864.186279, 2887.844971, 2833.177490, 2830.867432
2845.488770, 2864.197510, 2887.867432, 2833.139893, 2830.867432
2845.447510, 2864.159912, 2887.826172, 2833.091309, 2830.867432
2845.458740, 2864.156250, 2887.803711, 2833.083740, 2830.867432
2845.425049, 2864.156250, 2887.800049, 2833.068848, 2830.852539
2845.462402, 2864.152588, 2887.822510, 2833.053711, 2830.844971
2845.496338, 2864.178711, 2887.844971, 2833.106201, 2830.897461
2845.578857, 2864.201172, 2887.875000, 2833.143799, 2830.871338
2845.574951, 2864.186279, 2887.882568, 2833.139893, 2830.856201
2845.582520, 2864.178711, 2887.878662, 2833.121338, 2830.848633
2845.526367, 2864.163818, 2887.826172, 2833.091309, 2830.814941
2845.518799, 2864.111328, 2887.818848, 2833.083740, 2830.796143
2845.522461, 2864.137451, 2887.818848, 2833.094971, 2830.773682
2845.473633, 2864.114990, 2887.818848, 2833.064941, 2830.781250
2845.530029, 2864.189941, 2887.841309, 2833.091309, 2830.837402
2845.560059, 2864.253662, 2887.875000, 2833.132568, 2830.871338
2845.612549, 2864.246338, 2887.893799, 2833.098633, 2830.844971
2845.623779, 2864.246338, 2887.905029, 2833.102539, 2830.863770
2845.612549, 2864.235107, 2887.901367, 2833.091309, 2830.886230
2845.590088, 2864.238770, 2887.882568, 2833.113770, 2830.905029
2845.657471, 2864.250000, 2887.908691, 2833.132568, 2830.935059
2845.665039, 2864.302490, 2887.919922, 2833.169922, 2830.968750
2845.691162, 2864.310059, 2887.946289, 2833.188721, 2831.013672
2845.728760, 2864.336182, 2887.961182, 2833.211182, 2831.051270
2845.721191, 2864.332520, 2887.972412, 2833.218750, 2831.032471
2845.732422, 2864.280029, 2887.965088, 2833.196289, 2831.028809
2845.679932, 2864.306152, 2887.961182, 2833.207520, 2831.024902
2845.560059, 2864.298828, 2887.919922, 2833.158691, 2831.010010
2845.526367, 2864.310059, 2887.901367, 2833.110107, 2830.976318
2845.530029, 2864.246338, 2887.886230, 2833.098633, 2830.953857
2845.466309, 2864.250000, 2887.848633, 2833.091309, 2830.938721
2845.496338, 2864.250000, 2887.837402, 2833.087402, 2830.946289
2845.500000, 2864.235107, 2887.848633, 2833.110107, 2830.946289
2845.503662, 2864.253662, 2887.897461, 2833.128662, 2830.927490
2845.488770, 2864.246338, 2887.908691, 2833.128662, 2830.923828
2845.458740, 2864.238770, 2887.882568, 2833.110107, 2830.905029
2845.462402, 2864.197510, 2887.856201, 2833.068848, 2830.897461
2845.507568, 2864.159912, 2887.856201, 2833.050049, 2830.856201
2845.522461, 2864.126221, 2887.905029, 2833.080078, 2830.860107
2845.556152, 2864.201172, 2887.942383, 2833.080078, 2830.886230
2845.604980, 2864.205078, 2887.976318, 2833.087402, 2830.901367
2845.574951, 2864.216309, 2887.968750, 2833.064941, 2830.875000
2845.590088, 2864.208740, 2887.968750, 2833.076172, 2830.893799
2845.571289, 2864.167480, 2887.923828, 2833.057617, 2830.863770
2845.571289, 2864.141357, 2887.886230, 2833.020020, 2830.844971
2845.586182, 2864.156250, 2887.867432, 2833.020020, 2830.852539
2845.642578, 2864.171143, 2887.875000, 2833.034912, 2830.837402
2845.593750, 2864.212402, 2887.878662, 2833.110107, 2830.905029
2845.612549, 2864.268799, 2887.856201, 2833.136230, 2830.942383
2845.631348, 2864.246338, 2887.860107, 2833.117432, 2830.942383
2845.627441, 2864.261230, 2887.863770, 2833.132568, 2830.961182
2845.649902, 2864.238770, 2887.901367, 2833.113770, 2830.923828
2845.582520, 2864.208740, 2887.852539, 2833.061279, 2830.875000
2845.586182, 2864.189941, 2887.841309, 2833.050049, 2830.886230
0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2890.256348, 2864.343750, 2888.021240, 2833.050049, 2830.878662
2934.888672, 2864.429932, 2888.242432, 2833.083740, 2830.875000
2979.547607, 2864.546143, 2888.445068, 2833.113770, 2830.901367
3024.213867, 2864.681152, 2888.655029, 2833.110107, 2830.886230
3068.846191, 2864.763672, 2888.831299, 2833.110107, 2830.830078
3113.456299, 2864.868652, 2888.996338, 2833.110107, 2830.792480
3158.070068, 2864.969971, 2889.161133, 2833.102539, 2830.754883
3202.661133, 2865.101318, 2889.296143, 2833.125000, 2830.762451
3247.350098, 2865.195068, 2889.524902, 2833.121338, 2830.732422
3291.945068, 2865.273682, 2889.686279, 2833.125000, 2830.706299
3291.941162, 2865.202393, 2889.682617, 2833.113770, 2830.676270
